tweet,toxic,rand,class2
"rt @user acabou, porra!

brasil 3 - 2 república dominicana

vôlei feminino em tóquio 2020!",0,0.549535094,2
@user tu ri é seu desgraçado kkkkkkkkkkkkkkkkk,1,0.565900635,1
amo minha bolha social do whatsapp pq eu posto foto dizendo q sou feia e o povo diz q eu sou bonita,0,0.655286883,2
"@user a brincadeira acabou verdevaldo, corre pq os homens t茫o chegando.grande dia #gleengreenwaldnacadeia",0,0.604161714,2
eu arrumo e acho lindinha só que quando chego perto do espelho vejo que ficou uma bosta,1,0.893035233,1
meu celular tá uma bosta caralho,1,0.495813918,1
queria arrumar uma abelha rainha pra fazer uma colônia aqui em casa,0,0.457528203,2
@user quais são as outras plataformas?,0,0.947751805,2
"@user cada um bebe o que gosta, confesso que 谩gua de coco n茫o me apetece muito. rsrs",0,0.669083998,2
rt @user @user isso n茫o 茅 nada perto do que ainda vai acontecer kkkkkkkkk,0,0.282338811,2
"Caçapava é um caralho memo ne kkkkk os cara ve et, sente cheiro de miojo, tem barulho no ceu, e eu n vi nada disso kkkk to morando errado aqui kk https://t.co/KVAv3umDF0",0,0.027576357,2
caralho eunpegueu o onibus errado@user p eu ta no nova america oq to fazendo no centro,1,0.751488559,1
rt @user como estarão quando lula for solto... https://t.co/xjyujydkbj,0,0.423990867,2
@user ridículo,1,0.516300518,1
"ai mano esse velho aí, essa é a única forma dele repercutir por isso bate na tecla de ser babaca...",1,0.23627044,1
"@user Filho da puta desgraçado, da vontade de arrebenta um idiota desse, mas coitado o bixo eh tão feio q parece q já fizeram isso a vida inteira",1,0.953070647,1
@user isso faz uma falta do caralho,0,0.853424467,2
@user o pau mandado da namorada/duas voz,1,0.039520165,1
tnc viu,0,0.242845135,2
@user vamo fica doido junto ste pfv 😭😭,0,0.574036705,2
@user @user flamengo vai comprar.,0,0.172161669,2
puta gente naca que no sabe perder,0,0.972389013,2
você é o motivo de todos os meus sorrisos que aparecem do nada.,0,0.703563454,2
@user que pergunta 😂,1,0.340564069,1
"rt @user hehe o pouco que já conheci desse site esses foram os melhores tuiteiros que eu segui, recomendo https://t.co/cxgejewoma",0,0.229064053,2
calcinha de vó e boxer maiores e melhores,0,0.097695568,2
nerdiei quase zerei ds3 no ng vtnc,1,0.153683492,1
tipo aquela música nobody's home né. preciso ir pra um lugar mas não tem 1 lugar q eu quero ir agora pq não tem nada que me console agora,0,0.343152939,2
mano vsf to ansioso pa essa porra eu nem deveria estar assi que q ta acontecendo,1,0.77693569,1
"nada acontece como eu espero, vo começa a espera mais porra nenhuma tb",1,0.697774716,1
lembrei do cabelinho deleh e to boiola,1,0.899880209,1
"se a pessoa morrer? se ela estiver precisando de ajuda, ela não é digna de piedade? se ela não morrer então é drama? mas que porra de mundo",1,0.904705109,1
kkkkkkkkkkkkkkk caralho tô lembrando de ontem vey kjjkjjjkkkkkkk,0,0.691409633,2
estudar x ler gabo x deitar e dormir com oliver? (esse ultimo sempre tem peso a mais pq pqp muito fofo! - o que é um problema),1,0.26197213,1
"e ligam pra avisar que vao passar aqui a tarde, entao me avisa a tarde porra",1,0.051234893,1
"- Chupetinha patrono da cidade

- 68% Da popula莽茫o votou no Bolsonaro

- n茫o tem nada de bom pra fazer

- cosplay de bandido em escola particular existem

- cidade n茫o tem nada al茅m de talarico e fofoqueiro

- carinha da palha italiana 茅 mais ponto tur铆stico que a pra莽a da cidade https://t.co/s90eM1PiAD",1,0.969451655,1
"@user perfeita desse jeito, tem que postar oq quiser! tuu pode 鉂わ笍",0,0.417007582,2
"tnc, esse mês já começa mal. azar do crl",1,0.065569612,1
caralho meu chefe é o loco mais boçal que existe tomara que exploda,1,0.400533252,1
"sexta com folga, melhor forma de começar um final de semana",0,0.839374974,2
sulista e paulista são igualmente péssimos,1,0.465440857,1
"vi umas fotos horríveis agr eu to chorando, o ser humano é um lixo 😭😭😭😭😭😭",0,0.422459804,2
tadinho olha a cara do cachorro mano kkkkkkk,0,0.003042107,2
ahhhh caralho vamos lda tókio porra,1,0.1985098,1
"Qual a fanbase mais nojenta e pq swifts? Os mais baixos que quando ataca os outros é por dependencia, por aparência e agora tb por classe social e preconceito linguístico... esses bolsominions tem que morrer",1,0.974119549,1
rt @user eu não gosto de chuva e quem gosta tem que se fuder 😒,1,0.45337676,1
tava ouvindo asking alexandria aqui agr e tinha esquecido que mainha me proibiu de ouvir quase que ela me mata pqp,1,0.794460405,1
"caralho, 3 priminhos de vez na família, em 1 semana, se eu não fosse gay, estaria c medo de ser pai tb",1,0.340073808,1
rt @user eu super faria isso mas compraria todos os danetes e depois falava “toma enfia no cu” https://t.co/vjc8p2raib,1,0.221939946,1
fodaaaa,0,0.685854762,2
rt @user cafune do meiota e mt bom vsf,0,0.85951194,2
a melhor coisa do mundo é ouvir todo tipo de musica pq eu literalmente tenho um estilo de musica p todos meus humores,0,0.88558565,2
lindíssima!!!,0,0.905771614,2
"piri, pipiri, piriguete, prova q me ama andando no meu chevette",1,0.308107747,1
@user @user eu tô falando só da vozzz afff vocês duas,0,0.90981742,2
eu definitivamente não sei escrever hot ksnskskw ficam um lixo aff////,0,0.661000716,2
vey puta que pariiiuuu eu sou muito burra que ódio,0,0.805554795,2
"main vocal, main rapper, dancer, produtor, compositor, jogador de futebol, visual, engraçado, gentil, poliglota, metade brasileiro, cho seungyoun. https://t.co/VBsw0YQyIf",0,0.776696021,2
"que final foda de stranger things, pqp",1,0.394048195,1
rt @user quantos votos essa princesa merece? #mpn #nowunited  #uniters #marinaruybarbosa https://t.co/hdekbolsdg,0,0.027260144,2
"O gol mais bonito da carreira do Rei @user completa 60 anos. Os presentes na Rua Javari, naquele histórico dia, possuem a honra de serem os únicos espectadores desse lance mágico.

#MemóriaSFC https://t.co/CH9pPxOFwD",0,0.887801304,2
"eu sempre me odiei muito na infancia por não ser branca etc e achava que eu era horrivel
que toda menina branca era maravilhosa e eu sempre seria trocada por elas
depois eu percebi que nao cara
elas são normais
algumas TUDO IGUAL e vcs ficam ai lambendo o chao q elas passam
pra q",1,0.964555056,1
"caralho q ponto pft
#voleinaglobo",1,0.262762887,1
@user @user kkkkkkkkk na moral???,0,0.024178108,2
Já tô num surto de baixa autoestima pra piorar fico vendo foto de gente bonita mas eu tinha mesmo é que ficar cega pra parar com essa porra de frescura,0,0.432832299,2
"só queria receber uma msg: ""vem dormir aqui em casa hj"", pqp! 🤦🤣",1,0.683695259,1
"rt @user trabalho lindo, inesquecível lgp ❤️🙏🏻 https://t.co/hzxwtm7l97",0,0.951847141,2
@user para negão sua latinha é arrumada carai,1,0.645648416,1
Homem não cansa de passar vergonha ne. O cara tem a cara de pau de dizer pro meu colega que acha que eu to afim dele pq eu olhei pra ele... Autoestima invejável... Ou apenas demência mesmo.,1,0.286576687,1
"n liga n
eu vo manda áudio gritano puta pq td dia tem q ter algum fdp me liganp pot nd",1,0.693454699,1
"o povo aqui em cs resolveu se unir, nenhuma briga até agr, quero ver até quando dura",0,0.338155796,2
"@user unico momento q dar a opinião vira de fato efetivo kk
preciso clikar!!",0,0.057885064,2
"minha mãe que comprou algumas roupinhas p mim, sem eu pedir, sou muito mimada mesmo",0,0.312494798,2
ta na hora de dar uma boa resposta aos  inimigos dos brasileiros. https://t.co/rqfpbf4hzi,0,0.129329076,2
"@user @user meu coração tá até batendo um cadinho mais forte, de alegria e orgulho!",0,0.400283271,2
caralho olha oq ponto,0,0.058810222,2
"da pra jogar gta com igor não, o cara n aquieta o cu não",1,0.639217737,1
eu tô tão estressada pqp,1,0.399213151,1
"gnt, isso 茅 mttt real kkkkkkkkkkk",0,0.105784356,2
@user @user parece que come fazendo birra kkkk,1,0.396024602,1
"@user pra aumentar o ego pros ""amiguinhos"" são um bando de idiota",1,0.783783563,1
"@user caraio, parece bom pra porra

vou procurar torrent agr",0,0.851502109,2
as fotos sem um unico photoshop porra eu to muito fwlizzzzzzz o homem é perfeito,1,0.758438987,1
quem que faz isso meu pelo amor de deusssss eu odeio a internet,0,0.086490689,2
"O que importa não são os talentos administrativos, nem os títulos, nem as estatísticas positivas que acompanha sua trajetória, mas o fato de ter entendido ou não o plano de Deus para sua igreja.

#FimDeTarde abençoado c/o @user Um gigante!

#Primavera2019 
#ProjetoMANÁ https://t.co/L2uSi1iwCG",0,0.45437939,2
"dei uns beijinhos fizemos um luau com uns beck e uns violões na frente de uma praia depois boca na rola bb, infelizmente eu perdi ele",1,0.048060907,1
"@user aliás me desculpe, vou apagar 
sou ridículo msm",0,0.857067988,2
"se eu sair de casa, vai ser pra tomar suco de beterraba. to com uma puta vontade",1,0.686376385,1
kkkkkkkeu amo essa história pqp ainda bem que vendi minha alma pra entrar no cefet,1,0.143983128,1
era só o que me faltava agora as mamãe tem que ficar monitorando relacionamento de filho burro velho,1,0.597853069,1
why are you so obsessed with me é mt bom pqp amo o deboche,0,0.810472476,2
@user esse fdp tem morrer,1,0.429146767,1
rt @user as vezes eu paro pra pensar e pelo amor de deus pra que que eu fui fazer certas coisas sendo que nem ia agregar em nad…,0,0.877067852,2
"Aguenta firme
Não desiste
O teu futuro vai brilhar
Aguenta firme 
que esse filme
No final 
Vai compensar
A vida é mesmo assim
Mas po-de con-fiar em miimmmm
Você vai adorar se conhecer

Aguenta firmeeee",0,0.956678369,2
tudo lugar da internet que eu vou aparece um tweet da @user (isso não é uma reclamação.),0,0.662680956,2
rt @user onde pode ter mais espaço no banco https://t.co/qnxma1bweb,0,0.897097354,2
"rt @user julio cesar santos, sempre esse fdp https://t.co/gskji0uf1g",1,0.388502996,1
"aiai,meu coração até dispara",0,0.781708099,2
"eu EVITO de toda e qualquer forma ter que CORRER em público 

eu definitivamente corro MUITO feio com certeza toda vez q faço alguem olha e ri 
trauma de correr pra atravessar rua

e se alguem pedir pra correr no role eu falo

 - q correr o q bicho a gente chega lá jaja relaxa",0,0.463683328,2
toma ai desgraçado,1,0.216345381,1
@user é foda pqp https://t.co/4gvqifvnfs,0,0.85939684,2
caraca ninguém é mais maltratada fo que eu pqp,1,0.271503335,1
"@user vai um dia na sunset da circus mlk, festa boa da porra",1,0.985929254,1
perdi minha base novinha dentro de casa pqp,0,0.612497727,2
bicho que ressaca maldita,0,0.324451869,2
"única palavra q eu consegui falar hj quando eu dei o apagão de memória, até chegar no hospital era ""q porra q é essa"" única coisa kkkkkk",1,0.969491905,1
ontem tava frio pra caralho é eu tava com um copo de bira na mão coisa linda kkkk,0,0.53655811,2
"eu acordo pensando na fernanda e quando vou ver tem mensagem dela falando que me ama com uma imagem escrito coisas perfeitas, AAAAAAAAAAAAAAAAA UM DIA ELA ME MATA DO CORAÇÃO",0,0.101200958,2
"rt @user isto aqui, deixou de ser uma institui莽茫o seria e virou uma vergonha nacional. 
#stfvergonhanacional https://t.co/km5rvvx44y",0,0.024483592,2
cortei meu cabelo e estou sentindo uma mistura de: vou sentir falta do comprimento + amei o corte,0,0.992302179,2
@user somoos* ia me sentir mais feia todo dia,0,0.343616756,2
eu tomo suco verde com a mesma alegria que tomo um milk shake alguma coisa em mim tinha que combinar com meu curso ne,0,0.061018994,2
ótima sexta-feira e um bom final de semana.. abraços have a nice friday &amp; weekend! ¡tenga un buen viernes https://t.co/a5rlg5nkxr,0,0.220106148,2
"olhem esse homem, pqp 😍😍😍😍 https://t.co/yde9lvcqp7",1,0.203768048,1
homem é a coisa mais engraçada e sem noção do mundo kkkkkkkkkkkk anão mereço,0,0.797669473,2
"PQP VOCES ESTAO OUVINDO MEUS BERRRRRRROSSZSSSSSSS EU TO SURTANDOOOOOOOOOO PQP MEU HYEOP AGR TA EM UMA EMPRESA E LOGO NA WOOLLIM QUE EU AMOOOOOOO PQP EU TO CHORANDO, MEU BEBE AAAAAAAAAAAAAAAAAAAAAAAH O DEBUT VEM, PQP HYEOP EU TE AMO, PUTZ ESSE MOMENTO É MEU NINGUÉM ME SEGURAAAAAAA",0,0.381080857,2
"Livro sobre Jair Bolsonaro destaca o julgamento do capitão, que tinha planos de explodir bombas nos quartéis. Nos anos 80, Bolsonaro protestava contra baixos salários. https://t.co/H8WoXNHo6V",0,0.317439541,2
"mano, um perfil me mandou msg aqui né ok, apenas de nudes... por que, senhor?",1,0.999179734,1
caras que pagam de macho com o pau na boca,1,0.502671672,1
faz esses vídeo bonito do dream mas continua com essa bosta de se graduar vai toma no seu cu sm,1,0.255662496,1
Onze santos acima do bem e do mal ? Cadê um poder moderador ? Devemos confiar cegamente nos ministros do STF ? Ou devemos nos curvar perante eles ? Devemos aceitar que uma nação fique prostrada perante eles ? Não !!! #STFVergonhaNacional https://t.co/g8Vb7j3IQv,0,0.473780411,2
feio demais incomodar a vida das pessoas cm um passado que nem rendeu,0,0.728886767,2
vadia do boquete 🌚,1,0.446556856,1
"@user @user Foi negligência ou conivência? Se o ataque foi a infra estrutura de telefonia ou houve várias tentativas pra achar as ERBs vulneráveis, ou alguém passou a informação outros caras.

Tem MUITO o que ser explicado nessa história.",0,0.32614295,2
"porra, sonhei com a pessoa fudeuuuuuuuu",0,0.384026257,2
porra nenhuma feiona,1,0.789297291,1
"o perigo dos mimo dentro das igrejas.
#levanta-te #chegadamoletas #despertarespiritual #oculpadoevc https://t.co/kdukqtjvjy",0,0.071562633,2
"CONEXÃO não é de pele.

Mistério inexplicável,
ENTRANHA-me e se revele!

Tu me ESTRANHA,  móvel
à minha íris fita,
braços estendidos: ""fica""?

@user",0,0.927259445,2
@user acabou a maconha pq pô moro prendeu tudo. ta em abstinencia? enfia o dedo no cú e rasga e depois chorra.,1,0.047129181,1
"@user que raciocínio brilhante...parabéns... kkkkkkkkkkkkkkkk, rapaz deram vozes aos lunáticos puta que o pariu!!!",1,0.920866721,1
"""arábia saudita passa a permitir que mulheres viajem sem autorização masculina""  https://t.co/0np2stclkz",0,0.319296642,2
@user muita #stfvergonhanacional,0,0.881700934,2
rt @user nem pra eu mudar um pouquinho pô 🥵 https://t.co/jyvqj9xzis,0,0.083250929,2
"fico muito feliz pq as armys da minha escola no período da manhã são sensatas, as da tarde são chatas pra caralho",1,0.324957945,1
"eu denuncio todos lomotif que a mina mostra mais do q devia, nao goxto??? vai pro xvideos kkkkkkkkkkkk",1,0.679764363,1
"@user @user pqp, minha filha? Marina Silva foi e sempre será uma das melhores ministras da República Federativa. Vai aprender o ""abc"" para depois dar o seu ""pitaco"".",0,0.812952856,2
"@user @user @user @user @user Falar de Cannes pro pov茫o 茅 igual falar de f贸rmula Indy pra quem gosta de F1. S贸 interessa pro seleto grupo de intelectuais da USP que bebem sangue na caveira em noites de lua cheia. O povo quer Avengers, n茫o quer Aquarius carai...",0,0.366533956,2
"@user @user Oh imbecil é só você assistir ao vídeo e verá que ele o @user nosso presidente está sendo ovacionado pelo povo de Vitória da Conquista,  e lembrando que o covarde do Rui Costa não mandou a PM fazer a segurança.",1,0.852009233,1
@user não sou puto ok kkkk,0,0.574133291,2
pau no meu cuuuuuuu https://t.co/hvovaetvqq,1,0.63870109,1
vc tem cara de q bate nuns viadinho,1,0.538176564,1
"dependência emocional é um tiro no cu, n consigo me curar e isso só me mata cada vez mais",1,0.682766072,1
"@user rala rolas
abraço hetero é um cara ralando a rola na rola do outro",1,0.813995768,1
"eu tô igual o ursinho pooh, só comendo mel e gorda",0,0.668759462,2
"rt @user os ministros souberam que estão na lava a jato.
qual foi o resultado?
 https://t.co/jp2z0tkgar",0,0.526268791,2
lindo mesmo é  você bb😍❤ @user,0,0.066690667,2
"@user gente não faz isso não,susto da porra 😩",0,0.609626441,2
@user nós mlk doidooooo❤️vagabundo dos bom,0,0.387637017,2
"rt @user 2019 tá sendo tão tóxico que as pessoas se incomodam com tudo dos outros, pqp!!!",0,0.004454308,2
"rt @user sá pinto foi expulso de um avião depois de se envolver numa altercação com uma assistente de bordo, segundo a @user https://t.c…",0,0.360671438,2
"@user Mas ele será nosso presidente de novo ! Quem te falou que ele não vai ser Amélia  ? Bandido, ladrão nunca mais vai sentar na cadeira da presidência.",1,0.193265326,1
rt @user demagogia x  car谩ter ! https://t.co/fp5xnol1bz,0,0.344594155,2
eu n茫o tenho cora莽茫o pra assistir o brasil jogando pqp,0,0.614312419,2
não vão parar de falar de santa maria então o gente pau no cu kkkk,1,0.678903211,1
quero avançar pra caxias mas to aguardando o pronto do fdp do eugenio😤😤 mesquita e eu por conta já,1,0.12705928,1
eu passei metade do ano pensando em rever os meus amigo e chega no dia eu consigo ser um lixo que nem levanta da cama,0,0.371215173,2
bem a cara da let铆cia kkkk,0,0.554081261,2
começar a fazer as mesmas coisas pra ver se a pessoa vai gostar 👍🏻🥴,0,0.467547803,2
vem meu set point porra,1,0.582979664,1
"pogba com dor nas coatas, coutinho e pogba são amigos desde quando?! 😂😂😂",0,0.724494029,2
"Vou parar de falar que eu gosto de pia retardado, pq eu tô me interessando por uns que olha, ultrapassam todo e qualquer limite kkkkkkkkkkkkk",1,0.878886701,1
@user @user @user Presidente Bolsonaro taí a dica de Milton Neves! Excelente indicação para enfrentar essa corja de corruptos e seus simpáticos da corrupção.,1,0.228403485,1
no começo estava uma merda e no final parecia que estava no começo,0,0.482827512,2
"rt @user se tem uma coisa que eu odeio no twitter é eu tá vendo uma publicação no feed, e do nada a porra da publicação sumir e nunca ma…",1,0.552954356,1
"perdi metade do baile por conta desse pt, se fuder jao",1,0.922600743,1
qualquer dia eu enlouqueço de tanto pensar pqp,1,0.005673798,1
que frio é esse puta q pariu,1,0.409224156,1
e pra gente filha da puta vc tem ser mais inteligente que ele. não se envolva.,1,0.254902631,1
"nao é so pq vc é da igreja e fica falando de deus na internet q vc não é babaca nao ok, isso não significa n a d a!",1,0.102511037,1
"mano a fatura do cartão de crédito, eu me avisei mas não me escutei",0,0.987722351,2
"rt @user eu tenho de parar de estar de costas na praia, porque eu fico sempre morena nas costas e à frente pareço um pacote de l…",0,0.799645216,2
rt @user mal de vagabundo é achar que só a mãe dele fez filho esperto!,1,0.552606361,1
"rt @user deus olhou pra mim e falou, sem bunda, sem peito, sem beleza, sem nada, apenas fica aí no mundo vivendo https://t.co/csli…",0,0.905705527,2
eu amo tanto esse homem pqp,1,0.577558758,1
"é tão horrível saber que ela não tá bem e não fazer nada,pqp",0,0.80958821,2
"[3/8 11:07] Minha Jóia: amiga do céu
[3/8 11:07] Gabriele Almeida: hm
[3/8 11:07] Gabriele Almeida: kkkkk
[3/8 11:07] Minha Jóia: eu chamei o cliente de tapado e burro ele ouviu",0,0.388378355,2
"@user @user oswaldo, vc deveria ter vergonha de existir e usurpar o pouco oxigênio limpo que ainda existe na atmosfera.",1,0.352999254,1
"@user @user Qual o seu palpite, Pedro, pra, apesar da chuva de alegações de hack, só termos mensagens onde, evidentemente, Deltan é o vetor?",0,0.897703167,2
"@user a nasa disse que o brasil cumpre as leis ambientais...
maa a porra da revista de bosta quer falar o contrário",1,0.023329396,1
minha vontade de colocar piercing na sobrancelha voltou,0,0.528256207,2
mlr forma de sextar pra tu? — beber c os amigos do lado de uma igreja jogando joguinho de celular e um velho arrombado chamando a polícia na gente :) https://t.co/AWRfW2Jjuh,1,0.849906988,1
@user ai mas é tão bom né fala sério pqp,1,0.548195914,1
"@user pse grt, ridículo",0,0.048497394,2
@user porra jp !!! até vcs ???,0,0.681668184,2
"@user exatamente, fogo neles!",0,0.090931671,2
"*Como vencer o Liverpool:

               Nunes     Lico

                         Zico

         Tita                         Adílio

                       Andrade
Júnior   Mozer   Marinho  Leandro

                           Raul

Aprendeu como é, Barcelona?",0,0.755680518,2
parece aquelas minhoca de maçã,0,0.638080791,2
"@user vai toma no cu, amiga vegetal é sua linda bunda",1,0.467395982,1
"a burra aqui foi pesquisar fanart de As Crônicas dos Kane e tomou spoiler sobre Anubis e eu acho que agr ele é o par romantico da sadie meu deus ANUBIS NAO É UM DEUS?????? EXCUSE ME 

E ESSE ANUBIS É IGUAL AO MENINO PÁLIDO Q ELE VÊ NO DUAT TODA HORA

MANO EU TO- 

ANÚBIS PORRA",1,0.348478776,1
mal cheguei em caruaru e já tlg q vou me lascar no metal pqp,0,0.13939345,2
@user nossa hj fui no parque dei oi pro doginho e j谩 bati um papo com o dono foi lindo,0,0.786453597,2
tenho ido p casa bue cedo,0,0.279950082,2
rt @user o que fazer logo 🧐,0,0.444207714,2
"rt @user fé nas malucas o caralho, duvido que eu namoro com uma doente dessa https://t.co/hbw3k67txx",1,0.684509718,1
75 dias pra fazer um aninho com a yuqi e 19 pra 100 dias com o soobin 😔😔 o tempo passa tao rápido eu vo chorar,0,0.871539902,2
"eu quero mudar a porra do meu cabelo, que inferno",1,0.258769317,1
as vezes eu queria TANTO desistir de desenho porque tem tanta gente babaca no mundo mas infelizmente a arte é minha ataraxia e eu tenho que conviver com isso até morrer,0,0.903196812,2
"@user vei de verdade, nunca vou perdoar eles pela marretada que a guria de twice levou eu os odeio tanto que porra",0,0.826952135,2
não dá kkkkkkkkkkkk,0,0.783544497,2
"o cu coçando pra não passar a mão no olho operado, sofro",1,0.70232151,1
sera se eu vou ser pra sempre feia?,0,0.163541164,2
@user engra莽ado depois da casa arrombada se coloca um cadeado.??,0,0.339163923,2
"@user garota????? e tem hora???? 

só sei que to ouvindo e puta merda",1,0.631100769,1
@user nega essa igreja do jogo só tem filha da puta,1,0.279814753,1
@user nenhum,0,0.890637048,2
"O que o gado fez com a mãe do Gleen mostra uma coisa:

O Brasil precisa se desbolsonarizar assim como a Alemanha se desnazificou.

Está mais do que claro que o Bolsonarismo tirou o Brasil da civilização e acordou os seres mais inescrupulosos da sociedade brasileira.",1,0.891402733,1
"Depois de quase 3 meses sem carro, tendo estresse com oficinas e com os mecânicos, gastando o que gnt podia e o que não podia também, pagando Uber, pegando carro dos outros emprestado...  Finalmente o nosso sofrimento acabou. 🙌🏻
Graças a Deus nosso carrinho agora tá zero bala!",0,0.424193443,2
rt @user adoro da meu cu amor vem tô online clik https://t.co/7lkqlxbd05 https://t.co/dhu7e5xjfb,1,0.637351242,1
"@user parabens, vc é a milésima pessoa a fazer essa piada hoje !!!!",0,0.592866316,2
@user pelo menos o carro dele não sai fumaça e ele não cogitou a possibilidade de deixar a gente na rua 🗣,0,0.378976043,2
"rt @user noites traiçoeiras, se a cruz pesada for cristo estará contigo... https://t.co/szg1wycvkk",0,0.209497258,2
"não trouxe blusa de frio, tomei no cu completamente",1,0.992980428,1
porra kkk,1,0.100663786,1
"Professora de português perguntou se eu tava namorando pq eu tava indo mais arrumada, se ela soubesse o quanto sou fudida nesse assunto nem falava nada por dó kkkkkkkkkk",0,0.962370079,2
rt @user ohh já são os melhores amigos https://t.co/xi8mhnsnfi,0,0.154545229,2
"nos vemos em tóquio caralho!
#voleinaglobo",1,0.69862997,1
ent茫o n茫o s茫o h茅teros kkkkkkkkkk mas todo mundo sabe o motivo dos gays se apaixonarem por h茅teros kkkkkkkk,0,0.578688934,2
@user so vc . imagina eu como estou viado kkkkkkk,1,0.109720369,1
rt @user tirando as pregas do cu !!!! https://t.co/3t8iptcyhf,1,0.600795607,1
kkklkk eu todinha,0,0.513724232,2
"perdeu o celular, muito burro",0,0.937153218,2
"Resultados do Terrão pela manhã:

Sub15: Primavera 1 x 4 Corinthians. Gols de Felipe(hat trick)e Thomas Agustin(🇦🇷 niño 04)

Sub17: Corinthians 1 x 0 Paulista. Gol de Thalisson. 

Parabéns aos crias pelas vitórias! Seguimos 💪💪👊

#PaulistaSub15 #PaulistaSub17",0,0.00892698,2
@user Vê se Zico falou alguma coisa? Mesmo sendo amigo desse lixo desse Abel . Vê se.Leandro falou alguma coisa. Esse ai então. O.importante é sempre o Flamengo . Não fode....,1,0.320003299,1
@user @user você é ridícula kkkkkk,1,0.985367613,1
ainda existe esperança caraio!,0,0.966356524,2
"um dia eu vou achar alguém que eu vou amar pra caralho e que vai me amar pra caralho também, mas vai demorar kkkkkk",1,0.217229041,1
a pessoa não espera nem eu por o lixo euein,0,0.579070176,2
pq as coisas são assim,0,0.282868478,2
queria q essas coisas n fossem caras p eu poder ter p cacete,1,0.351134937,1
"rt @user a melhor de todas , finalmente recebeu the recognition que merece 鉂わ笍 https://t.co/ngmth6uchz",0,0.849699432,2
"meu quarto está geladao então está gelando a casa toda, porra tá um frio do krlo",1,0.59334197,1
eu tô puta,1,0.920979244,1
"rt @user que baile meus amigo, gaab é pica..👍👏",1,0.120903958,1
"eu odeio policial, mano. vsf. essas porras tem td q se explodir bando de fdp do crlh branco racistq de merda",1,0.759541465,1
"13:03:33 Dani: O Heitor veio para nos aproximarmos e cuidar um do outro. Sempre que precisar, eu estarei aqui para te ajudar. 🥰😍
13:06:04 Su: Eu tbm penso dessa forma, que ele veio para unir a familia
13:06:11 Su: Obrigada neguinha
13:06:18 Su: Te amo muitooo

♥️♥️♥️♥️♥️♥️♥️♥️",0,0.404556092,2
"@user idiota vc não sabe interpretar? ah desculpa, não sabe mesmo. “ essa gente” imbecil",1,0.851163806,1
@user p cabe a tua é um lado da bunda em cada coxa da pessa sil dspkadkpsakp,1,0.179353284,1
@user linda p caralho mesmoooooo,0,0.133354878,2
rt @user cacete mano taemin e seulgi performando juntos eu tô no céu https://t.co/yitnwvwej7,0,0.734271349,2
to tentando igual uma filha da puta pra continuar essa amizade mas no,0,0.116954217,2
"Porra SM entreteriment vai lançar um novo boygrup com todos meus Bias de algum grupo deles:
NCT: taeyong
EXO:Kai 
ShiNEE: taemin
Fu-de-u como eu escolho o meu Bias",0,0.387559371,2
@user e eu nada??,0,0.472718675,2
rt @user será que stf só leva em conta o estado democrático de direito para os bandidos? a conferir...😎 https://t.co/rwqaqfcncj,0,0.461085232,2
"semana toda fznd sol pra chegar no fds e ter chuva, pqp",1,0.045432948,1
@user minha dm tá aberta pra vc mandar foto/vídeo dele sempre blz,0,0.082107062,2
Operação RockCity da LAVA JATO revela q o @user lavou 329 MILHÕES da @user  Espia as imagens divulgadas pela PF. https://t.co/KzsMozSQUB,0,0.173025075,2
"rt @user queria entender porque essa reforma é tão boa, se todos correm dela???

https://t.co/dbhsufqxtg",0,0.595833246,2
"ae carai passei, examinadores do detran sempre piedosos",1,0.943086658,1
vim mal demais pra casa kkkkk pqp 🤦🏻‍♂️,0,0.729115777,2
@user Demori. Ser谩 que apreenderam celulares? Ser谩 que ir谩 ter trocas de mensagens com voc锚? Seria muito legal ver divulgado legalmente rsrs,0,0.243588243,2
"saudade de olhar no espelho e pensar
""caralho to mto gato""",1,0.639157453,1
@user @user @user Vcs realmente acham que falam no Grenal só pra provocar vcs? KKKKKKKKKKKKKKKKKKK ngm se importa com o Flamengo mano,0,0.26587742,2
@user porra! eu! n to conseguindo 🥴,1,0.366891444,1
"@user pqp,  da um chega pra la nessa mulher, que loucura",1,0.292579048,1
"@user kkkkkkkkkkkkkkkkkkkkkkkkkkk puta q pariu ele sai correndo e dps no final tipo ""vai peitar?""",0,0.093434339,2
rt @user dedo no cu e comunismo https://t.co/5ki992x0nm,0,0.534656197,2
@user amo você pra carai,0,0.561258,2
@user @user @user @user Essa Rachel mudou de lado totalmente. Deixou de ser uma jornalista para se tornar uma vendida esquerdista. Vergonhoso!,1,0.994043323,1
rt @user sera q eu sou feio mermo ou eu só nao tenho um iphone x,0,0.827541993,2
meu momento preferido é quando ele consegue abrir a porta carai até arrepiei,1,0.659961738,1
safado que virá puta cresce o olho,1,0.09454705,1
"#LigaNaGuaíba | ""A publicidade é básico na democracia. Chegando à um veículo de comunicação uma notícia, cabe ao jornalista divulgar os fatos. Interessa a sociedade geral ser bem informada"", ministro do Supremo, Marco Aurélio Mello sobre o trabalho do @user",0,0.061933121,2
tem umas mulher no mundo q é tão pilantra que quando c descobre as coisas são elas q somem ainda kkkk,0,0.515828105,2
@user nessa hora eu tinha ido ver o sol nascer hihi,0,0.583713677,2
